CountryName,CountryCode,IndicatorName,IndicatorCode,Years,Val
Tanzania,TZA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,1.91199994087219
Tanzania,TZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Tanzania,TZA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,3.4340000152587904
Tanzania,TZA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Thailand,THA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Thailand,THA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Thailand,THA,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Thailand,THA,Income share held by highest 20%,SI.DST.05TH.20,2019,
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Thailand,THA,Income share held by second 20%,SI.DST.02ND.20,2019,
Thailand,THA,Income share held by third 20%,SI.DST.03RD.20,2019,
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Thailand,THA,"Population, total",SP.POP.TOTL,2019,
Thailand,THA,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Thailand,THA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Thailand,THA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Thailand,THA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,0.694999992847443
Thailand,THA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Thailand,THA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,3.65100002288818
Thailand,THA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Timor-Leste,TLS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Timor-Leste,TLS,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Timor-Leste,TLS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Timor-Leste,TLS,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Timor-Leste,TLS,Income share held by highest 20%,SI.DST.05TH.20,2019,
Timor-Leste,TLS,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Timor-Leste,TLS,Income share held by second 20%,SI.DST.02ND.20,2019,
Timor-Leste,TLS,Income share held by third 20%,SI.DST.03RD.20,2019,
Timor-Leste,TLS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,2019,
Timor-Leste,TLS,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Timor-Leste,TLS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Timor-Leste,TLS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Timor-Leste,TLS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Timor-Leste,TLS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,3.00799989700317
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Timor-Leste,TLS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,10.447999954223599
Timor-Leste,TLS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Togo,TGO,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Togo,TGO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Togo,TGO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Togo,TGO,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Togo,TGO,Income share held by highest 20%,SI.DST.05TH.20,2019,
Togo,TGO,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Togo,TGO,Income share held by second 20%,SI.DST.02ND.20,2019,
Togo,TGO,Income share held by third 20%,SI.DST.03RD.20,2019,
Togo,TGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Togo,TGO,"Population, total",SP.POP.TOTL,2019,
Togo,TGO,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Togo,TGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Togo,TGO,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Togo,TGO,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Togo,TGO,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,1.66999995708466
Togo,TGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Togo,TGO,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,2.52900004386902
Togo,TGO,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Tonga,TON,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Tonga,TON,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Tonga,TON,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Tonga,TON,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Tonga,TON,Income share held by highest 20%,SI.DST.05TH.20,2019,
Tonga,TON,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Tonga,TON,Income share held by second 20%,SI.DST.02ND.20,2019,
Tonga,TON,Income share held by third 20%,SI.DST.03RD.20,2019,
Tonga,TON,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Tonga,TON,"Population, total",SP.POP.TOTL,2019,
Tonga,TON,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Tonga,TON,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Tonga,TON,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Tonga,TON,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Tonga,TON,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,1.01800000667572
Tonga,TON,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Tonga,TON,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,3.38199996948242
Tonga,TON,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Trinidad and Tobago,TTO,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Trinidad and Tobago,TTO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Trinidad and Tobago,TTO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Trinidad and Tobago,TTO,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Trinidad and Tobago,TTO,Income share held by highest 20%,SI.DST.05TH.20,2019,
Trinidad and Tobago,TTO,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Trinidad and Tobago,TTO,Income share held by second 20%,SI.DST.02ND.20,2019,
Trinidad and Tobago,TTO,Income share held by third 20%,SI.DST.03RD.20,2019,
Trinidad and Tobago,TTO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,2019,
Trinidad and Tobago,TTO,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Trinidad and Tobago,TTO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Trinidad and Tobago,TTO,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Trinidad and Tobago,TTO,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Trinidad and Tobago,TTO,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,2.8139998912811297
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Trinidad and Tobago,TTO,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,6.41300010681152
Trinidad and Tobago,TTO,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Tunisia,TUN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Tunisia,TUN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Tunisia,TUN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Tunisia,TUN,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Tunisia,TUN,Income share held by highest 20%,SI.DST.05TH.20,2019,
Tunisia,TUN,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Tunisia,TUN,Income share held by second 20%,SI.DST.02ND.20,2019,
Tunisia,TUN,Income share held by third 20%,SI.DST.03RD.20,2019,
Tunisia,TUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Tunisia,TUN,"Population, total",SP.POP.TOTL,2019,
Tunisia,TUN,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Tunisia,TUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Tunisia,TUN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Tunisia,TUN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Tunisia,TUN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,15.5100002288818
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Tunisia,TUN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,34.8139991760254
Tunisia,TUN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Turkey,TUR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Turkey,TUR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Turkey,TUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Turkey,TUR,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Turkey,TUR,Income share held by highest 20%,SI.DST.05TH.20,2019,
Turkey,TUR,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Turkey,TUR,Income share held by second 20%,SI.DST.02ND.20,2019,
Turkey,TUR,Income share held by third 20%,SI.DST.03RD.20,2019,
Turkey,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Turkey,TUR,"Population, total",SP.POP.TOTL,2019,
Turkey,TUR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Turkey,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Turkey,TUR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Turkey,TUR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Turkey,TUR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Turkey,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,11.895000457763699
Turkey,TUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Turkey,TUR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,21.3099994659424
Turkey,TUR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Turkmenistan,TKM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Turkmenistan,TKM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Turkmenistan,TKM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Turkmenistan,TKM,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Turkmenistan,TKM,Income share held by highest 20%,SI.DST.05TH.20,2019,
Turkmenistan,TKM,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Turkmenistan,TKM,Income share held by second 20%,SI.DST.02ND.20,2019,
Turkmenistan,TKM,Income share held by third 20%,SI.DST.03RD.20,2019,
Turkmenistan,TKM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,2019,
Turkmenistan,TKM,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Turkmenistan,TKM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Turkmenistan,TKM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Turkmenistan,TKM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Turkmenistan,TKM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,3.8510000705719
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Turkmenistan,TKM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,7.54500007629395
Turkmenistan,TKM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Turks and Caicos Islands,TCA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Turks and Caicos Islands,TCA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Turks and Caicos Islands,TCA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Turks and Caicos Islands,TCA,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Turks and Caicos Islands,TCA,Income share held by highest 20%,SI.DST.05TH.20,2019,
Turks and Caicos Islands,TCA,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Turks and Caicos Islands,TCA,Income share held by second 20%,SI.DST.02ND.20,2019,
Turks and Caicos Islands,TCA,Income share held by third 20%,SI.DST.03RD.20,2019,
Turks and Caicos Islands,TCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,2019,
Turks and Caicos Islands,TCA,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Turks and Caicos Islands,TCA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Turks and Caicos Islands,TCA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Turks and Caicos Islands,TCA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Turks and Caicos Islands,TCA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Turks and Caicos Islands,TCA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,
Turks and Caicos Islands,TCA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Tuvalu,TUV,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Tuvalu,TUV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Tuvalu,TUV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Tuvalu,TUV,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Tuvalu,TUV,Income share held by highest 20%,SI.DST.05TH.20,2019,
Tuvalu,TUV,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Tuvalu,TUV,Income share held by second 20%,SI.DST.02ND.20,2019,
Tuvalu,TUV,Income share held by third 20%,SI.DST.03RD.20,2019,
Tuvalu,TUV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Tuvalu,TUV,"Population, total",SP.POP.TOTL,2019,
Tuvalu,TUV,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Tuvalu,TUV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Tuvalu,TUV,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Tuvalu,TUV,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Tuvalu,TUV,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,
Tuvalu,TUV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Tuvalu,TUV,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,
Tuvalu,TUV,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Uganda,UGA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Uganda,UGA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Uganda,UGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Uganda,UGA,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Uganda,UGA,Income share held by highest 20%,SI.DST.05TH.20,2019,
Uganda,UGA,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Uganda,UGA,Income share held by second 20%,SI.DST.02ND.20,2019,
Uganda,UGA,Income share held by third 20%,SI.DST.03RD.20,2019,
Uganda,UGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Uganda,UGA,"Population, total",SP.POP.TOTL,2019,
Uganda,UGA,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Uganda,UGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Uganda,UGA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Uganda,UGA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Uganda,UGA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,1.78699994087219
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Uganda,UGA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,2.73300004005432
Uganda,UGA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Ukraine,UKR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Ukraine,UKR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
Ukraine,UKR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Ukraine,UKR,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Ukraine,UKR,Income share held by highest 20%,SI.DST.05TH.20,2019,
Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Ukraine,UKR,Income share held by second 20%,SI.DST.02ND.20,2019,
Ukraine,UKR,Income share held by third 20%,SI.DST.03RD.20,2019,
Ukraine,UKR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
Ukraine,UKR,"Population, total",SP.POP.TOTL,2019,
Ukraine,UKR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Ukraine,UKR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Ukraine,UKR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Ukraine,UKR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Ukraine,UKR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,9.3120002746582
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Ukraine,UKR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,19.743999481201197
Ukraine,UKR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
United Arab Emirates,ARE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
United Arab Emirates,ARE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
United Arab Emirates,ARE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
United Arab Emirates,ARE,Income share held by fourth 20%,SI.DST.04TH.20,2019,
United Arab Emirates,ARE,Income share held by highest 20%,SI.DST.05TH.20,2019,
United Arab Emirates,ARE,Income share held by lowest 20%,SI.DST.FRST.20,2019,
United Arab Emirates,ARE,Income share held by second 20%,SI.DST.02ND.20,2019,
United Arab Emirates,ARE,Income share held by third 20%,SI.DST.03RD.20,2019,
United Arab Emirates,ARE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,2019,
United Arab Emirates,ARE,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
United Arab Emirates,ARE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
United Arab Emirates,ARE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
United Arab Emirates,ARE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
United Arab Emirates,ARE,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,2.64299988746643
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
United Arab Emirates,ARE,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,7.618000030517581
United Arab Emirates,ARE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
United Kingdom,GBR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
United Kingdom,GBR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
United Kingdom,GBR,Income share held by fourth 20%,SI.DST.04TH.20,2019,
United Kingdom,GBR,Income share held by highest 20%,SI.DST.05TH.20,2019,
United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,2019,
United Kingdom,GBR,Income share held by second 20%,SI.DST.02ND.20,2019,
United Kingdom,GBR,Income share held by third 20%,SI.DST.03RD.20,2019,
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2019,
United Kingdom,GBR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
United Kingdom,GBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
United Kingdom,GBR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
United Kingdom,GBR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
United Kingdom,GBR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,3.8090000152587904
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
United Kingdom,GBR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,10.583000183105499
United Kingdom,GBR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
United States,USA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
United States,USA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
United States,USA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
United States,USA,Income share held by fourth 20%,SI.DST.04TH.20,2019,
United States,USA,Income share held by highest 20%,SI.DST.05TH.20,2019,
United States,USA,Income share held by lowest 20%,SI.DST.FRST.20,2019,
United States,USA,Income share held by second 20%,SI.DST.02ND.20,2019,
United States,USA,Income share held by third 20%,SI.DST.03RD.20,2019,
United States,USA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
United States,USA,"Population, total",SP.POP.TOTL,2019,
United States,USA,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
United States,USA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
United States,USA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
United States,USA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
United States,USA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,3.86899995803833
